battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
2063,1,1.7,1,9,1,26,0.6,190,4,8,753,1498,2703,14,3,13,1,1,1,2
3433,1,3.3,1,13,1,33,1.4,181,7,13,1348,1510,3779,15,6,19,1,1,1,3
517,1,0.8,1,4,0,13,0.4,93,3,3,170,631,1147,5,5,14,0,0,0,0
1435,1,1.3,1,2,1,14,0.5,135,3,9,615,952,1329,7,6,15,1,1,1,1
1499,1,1.6,1,7,1,34,0.9,140,4,8,821,1054,2040,14,3,16,1,1,1,2
3463,1,3.1,1,12,1,61,1.0,179,6,13,1035,1710,3573,14,4,16,1,1,1,3
1034,1,1.3,1,4,0,12,0.3,126,3,1,303,743,707,5,4,11,0,1,1,0
1192,1,1.5,1,2,0,19,0.6,138,4,5,507,871,1733,14,4,14,1,1,1,1
1520,1,2.0,1,6,1,41,1.0,181,4,8,1053,1215,1923,12,5,19,1,1,1,2
2448,1,2.3,1,11,1,40,1.0,161,6,12,1050,1571,3355,18,4,13,1,1,1,3
850,0,1.2,1,2,0,5,0.4,141,2,4,532,604,1135,14,3,7,0,1,0,0
1384,1,1.9,1,1,1,20,0.7,142,3,9,837,1225,1596,15,3,9,1,1,1,1
1653,1,2.3,1,6,1,23,0.9,154,5,12,868,1451,2587,13,7,11,1,1,1,2
3032,1,2.5,1,13,1,32,1.3,186,6,16,1276,1800,3407,12,6,14,1,1,1,3
965,1,1.1,1,0,0,7,0.1,117,3,3,377,420,497,12,5,8,0,0,0,0
1009,1,1.8,1,5,0,17,0.7,144,4,4,551,1162,1651,16,2,10,1,1,1,1
1494,1,2.1,1,7,1,26,0.7,177,5,12,1032,1591,2484,12,4,13,1,1,1,2
2556,1,3.5,1,10,1,57,1.3,173,7,19,1295,1833,3777,16,7,15,1,1,1,3
802,1,0.5,0,0,0,9,0.5,88,3,1,187,605,904,9,5,11,0,0,1,0
1253,1,1.8,1,4,0,15,0.5,178,2,7,553,978,1182,8,6,17,1,1,1,1
1752,1,1.9,1,8,1,44,1.0,163,5,8,618,1127,2068,10,4,15,1,1,1,2
3433,1,3.1,1,12,1,32,0.9,178,7,17,1338,1697,3265,15,6,16,1,1,1,3
769,0,0.5,0,4,0,15,0.3,88,3,6,507,661,1245,13,2,7,0,0,1,0
1518,1,2.1,1,3,1,15,0.6,166,4,6,742,1213,1516,13,3,8,1,1,1,1
1843,1,1.7,1,11,1,26,0.6,148,4,9,856,1476,2945,13,3,16,1,1,1,2
2891,1,3.1,1,14,1,50,1.0,192,7,14,1241,1622,4015,18,6,18,1,1,1,3
588,1,0.7,0,4,0,13,0.1,83,1,1,545,524,569,13,5,12,0,1,1,0
1306,1,1.0,1,4,1,12,0.5,149,2,5,632,885,1250,12,2,9,1,1,1,1
2011,1,2.2,1,9,1,37,0.6,197,4,14,609,1333,2481,15,4,15,1,1,1,2
2691,1,3.3,1,11,1,63,0.9,150,7,14,1166,1649,3269,16,7,17,1,1,1,3
768,0,1.2,1,4,0,5,0.1,125,2,6,582,790,590,13,4,5,0,0,1,0
1473,1,1.2,1,4,1,12,0.6,156,2,5,436,1331,1968,8,2,13,1,1,1,1
1783,1,2.3,1,11,1,18,0.6,197,4,11,883,1239,2156,16,4,14,1,1,1,2
3283,1,3.2,1,11,1,45,0.9,155,7,18,1286,1902,3154,17,7,16,1,1,1,3
645,0,0.6,0,2,0,8,0.6,92,2,0,252,452,979,14,2,7,0,0,0,0
1324,1,1.8,1,6,0,27,0.7,177,2,5,592,1279,1329,6,5,11,1,1,1,1
2049,1,1.9,1,12,1,29,0.7,160,4,10,1072,1293,2187,8,4,12,1,1,1,2
2533,1,2.6,1,12,1,59,0.9,143,6,14,1280,1945,3500,19,5,18,1,1,1,3
949,0,1.3,0,4,0,12,0.3,125,1,3,568,854,330,8,3,12,0,1,1,0
1022,1,2.0,1,3,0,25,0.7,132,3,7,465,883,1138,12,5,10,1,1,1,1
1587,1,2.4,1,10,1,31,0.9,199,4,13,908,1534,2212,12,5,11,1,1,1,2
2786,1,2.8,1,13,1,32,0.9,186,7,13,1180,1654,3487,14,7,12,1,1,1,3
802,1,1.2,0,2,0,13,0.5,115,3,1,301,995,904,11,3,13,0,0,0,0
1568,1,1.8,1,2,0,18,0.4,143,3,6,646,1113,1298,16,5,12,1,1,1,1
2092,1,2.2,1,10,1,21,0.7,184,4,10,1049,1174,2228,17,3,10,1,1,1,2
3015,1,3.3,1,10,1,34,1.1,141,7,12,1014,1819,4046,13,7,16,1,1,1,3
555,1,1.2,1,0,0,5,0.4,140,2,7,543,671,938,5,2,6,0,0,1,0
1298,1,1.7,1,2,1,28,0.7,178,2,7,440,922,1797,11,4,9,1,1,1,1
1830,1,2.5,1,8,1,20,1.0,164,4,10,700,1315,2919,16,6,11,1,1,1,2
2871,1,2.4,1,10,1,52,0.9,168,7,17,1385,1535,3439,14,5,18,1,1,1,3
1032,0,1.0,0,0,0,14,0.1,148,1,0,178,455,536,11,5,7,0,0,0,0
1526,1,1.3,1,4,1,31,0.7,133,4,6,675,1391,1321,9,5,12,1,1,1,1
1630,1,1.5,1,7,1,36,0.9,157,5,9,685,1430,2055,11,5,12,1,1,1,2
2628,1,2.6,1,14,1,43,1.1,175,6,15,1270,1696,3876,16,4,16,1,1,1,3
528,1,0.9,0,3,0,12,0.5,146,3,4,381,450,518,12,3,14,0,1,0,0
1538,1,1.3,1,5,1,24,0.7,122,3,9,727,1339,1659,12,3,17,1,1,1,1
1514,1,1.8,1,9,1,37,0.7,199,5,10,790,1558,1903,11,4,11,1,1,1,2
2941,1,2.8,1,13,1,57,1.5,195,7,18,1353,1807,3747,13,5,14,1,1,1,3
574,1,0.8,1,3,0,11,0.2,95,1,5,551,823,1196,5,4,11,0,0,0,0
1292,1,2.1,1,5,1,23,0.6,177,3,9,805,1180,1813,11,5,16,1,1,1,1
1647,1,2.1,1,12,1,26,0.8,193,4,8,793,1115,2798,17,7,10,1,1,1,2
2282,1,2.8,1,12,1,33,0.7,142,7,12,1317,1884,3718,16,5,15,1,1,1,3
831,1,1.4,0,2,0,13,0.1,145,3,5,176,928,1121,10,2,9,0,1,0,0
1366,1,1.8,1,4,1,26,0.6,169,4,6,754,870,1098,9,4,17,1,1,1,1
2164,1,2.3,1,6,1,40,0.8,176,5,12,943,1043,2801,10,6,17,1,1,1,2
3421,1,2.2,1,12,1,35,1.4,163,7,13,1028,1530,3617,11,5,16,1,1,1,3
946,1,1.2,1,1,0,15,0.6,112,2,5,488,762,435,8,3,12,0,1,1,0
1009,1,1.7,1,2,0,26,0.7,122,2,9,707,1027,1358,8,2,8,1,1,1,1
1509,1,2.3,1,7,1,29,0.7,195,4,10,1047,1514,1976,11,5,15,1,1,1,2
3087,1,2.8,1,11,1,41,1.4,174,6,17,1350,1491,3852,10,5,15,1,1,1,3
1007,0,1.1,1,3,0,7,0.2,121,2,7,549,947,764,6,5,6,0,1,0,0
1123,1,1.6,1,4,0,29,0.7,158,3,6,407,1323,1314,8,4,12,1,1,1,1
1671,1,1.6,1,9,1,36,0.8,143,5,8,959,1456,2159,10,5,18,1,1,1,2
2850,1,3.0,1,10,1,48,1.5,196,6,17,1218,1937,3015,18,6,19,1,1,1,3
947,1,0.8,0,3,0,11,0.4,127,3,0,500,572,985,11,4,10,0,1,1,0
1319,1,2.0,1,1,0,19,0.5,141,2,7,888,955,1436,10,4,13,1,1,1,1
1729,1,1.7,1,7,1,24,0.7,160,4,8,931,1578,2093,14,5,17,1,1,1,2
2845,1,3.3,1,14,1,48,1.3,183,7,15,1311,1987,3529,17,4,18,1,1,1,3
593,0,0.8,0,1,0,14,0.5,137,3,1,178,917,747,10,5,8,0,0,0,0
1499,1,2.0,1,2,1,10,0.8,132,4,8,828,1053,1677,9,5,8,1,1,1,1
1583,1,1.9,1,7,1,28,0.7,145,4,8,988,1165,1950,13,4,11,1,1,1,2
3453,1,3.0,1,10,1,55,0.8,146,6,13,1377,1628,3770,16,5,16,1,1,1,3
1001,1,1.3,1,4,0,13,0.2,111,1,7,212,464,622,13,4,7,0,0,0,0
1219,1,1.7,1,3,0,24,0.7,152,4,5,507,1390,1078,8,4,17,1,1,1,1
2180,1,2.0,1,7,1,32,0.8,182,5,13,666,1491,2302,11,4,19,1,1,1,2
2136,1,2.8,1,11,1,32,1.1,168,7,15,1324,1565,3607,12,4,14,1,1,1,3
641,0,1.4,1,2,0,10,0.3,134,3,1,164,482,1006,10,3,12,0,1,0,0
1011,1,1.4,1,4,0,8,0.5,121,2,7,464,1279,1092,11,2,14,1,1,1,1
1792,1,1.6,1,12,1,17,1.0,146,4,9,989,1093,2601,11,3,10,1,1,1,2
3107,1,3.4,1,11,1,49,1.0,197,7,18,1261,1419,3729,16,5,16,1,1,1,3
704,0,0.8,1,3,0,11,0.1,141,1,2,192,499,1164,8,4,14,0,1,1,0
1122,1,1.8,1,5,0,18,0.7,173,4,6,806,1288,1928,14,6,15,1,1,1,1
1482,1,2.4,1,12,1,34,0.8,176,5,12,841,1182,1988,16,4,18,1,1,1,2
3456,1,3.2,1,10,1,48,1.1,148,6,15,1049,1967,3144,10,4,16,1,1,1,3
592,0,1.1,0,1,0,9,0.4,84,1,3,433,645,1283,13,5,13,0,0,1,0
1397,1,1.1,1,4,0,20,0.5,153,3,4,669,1263,1420,13,6,8,1,1,1,1
1740,1,2.2,1,11,1,32,0.7,188,4,14,998,1392,2425,14,5,18,1,1,1,2
2229,1,2.4,1,13,1,43,1.5,186,7,12,1398,1559,3503,14,6,19,1,1,1,3
1051,0,0.6,0,3,0,13,0.6,95,1,7,555,710,1197,10,2,7,0,0,1,0
1213,1,1.9,1,6,1,26,0.4,162,3,6,669,1329,1091,8,3,10,1,1,1,1
1909,1,1.9,1,8,1,17,0.6,183,5,14,605,1301,2512,9,6,16,1,1,1,2
3067,1,3.1,1,13,1,49,1.5,189,7,13,1234,1914,3928,10,7,18,1,1,1,3
744,0,1.2,0,4,0,5,0.5,142,1,2,196,525,300,9,4,10,0,0,0,0
1388,1,1.9,1,4,1,12,0.7,124,4,7,622,905,1443,8,5,12,1,1,1,1
2141,1,1.6,1,10,1,25,0.9,198,5,9,1085,1540,2623,13,4,12,1,1,1,2
2933,1,3.4,1,13,1,38,1.3,195,7,16,1055,1779,3629,14,4,14,1,1,1,3
597,1,0.9,0,4,0,10,0.5,128,2,2,213,624,848,14,3,11,0,1,1,0
1197,1,2.2,1,1,0,22,0.8,168,2,8,851,980,1300,15,6,14,1,1,1,1
1595,1,1.7,1,8,1,19,0.7,181,5,11,609,1499,1950,12,7,10,1,1,1,2
3139,1,3.2,1,10,1,47,1.3,194,6,13,1370,1640,3630,13,4,14,1,1,1,3
1058,1,1.3,0,2,0,9,0.2,114,3,1,464,490,837,11,2,9,0,0,0,0
1477,1,1.2,1,1,1,27,0.5,142,2,4,669,1055,1425,12,3,17,1,1,1,1
2127,1,2.5,1,6,1,20,0.9,174,5,10,935,1590,2520,12,5,13,1,1,1,2
2967,1,2.3,1,14,1,34,0.9,150,6,18,1079,1618,3554,16,4,15,1,1,1,3
573,1,1.1,1,2,0,5,0.2,146,2,1,328,645,591,14,4,9,0,1,0,0
1189,1,1.2,1,2,1,13,0.7,163,3,6,856,825,1940,7,5,13,1,1,1,1
2085,1,1.7,1,12,1,25,0.8,188,4,14,753,1466,1922,14,7,16,1,1,1,2
3244,1,2.6,1,11,1,50,1.3,196,7,18,1119,1770,3339,11,7,19,1,1,1,3
873,0,0.9,0,4,0,10,0.6,134,1,5,334,788,626,5,4,7,0,1,1,0
1398,1,1.5,1,4,1,30,0.4,127,4,8,547,1187,1432,8,2,15,1,1,1,1
2099,1,1.6,1,5,1,16,0.8,168,4,8,621,1395,2084,11,5,10,1,1,1,2
3292,1,3.2,1,10,1,40,1.3,140,6,15,1139,1840,3296,17,6,16,1,1,1,3
1069,0,0.9,1,2,0,13,0.3,116,2,0,354,991,794,11,2,12,0,1,0,0
1101,1,1.4,1,6,0,26,0.6,160,4,4,625,1070,1985,16,3,13,1,1,1,1
1519,1,1.9,1,7,1,27,0.9,158,4,11,739,1275,2258,11,6,17,1,1,1,2
2034,1,2.6,1,13,1,48,1.0,188,6,18,1197,1683,3509,19,4,14,1,1,1,3
847,1,0.7,0,0,0,15,0.5,147,2,1,302,788,807,7,3,9,0,1,1,0
1176,1,1.4,1,4,1,14,0.6,150,3,8,736,1120,1753,6,3,12,1,1,1,1
1926,1,2.2,1,8,1,34,0.9,181,4,8,1097,1571,2397,9,3,17,1,1,1,2
2386,1,3.2,1,13,1,40,0.7,166,7,19,1283,1637,3724,15,6,13,1,1,1,3
611,0,0.9,0,3,0,5,0.6,86,1,2,274,913,914,11,4,7,0,0,1,0
1383,1,1.5,1,2,1,20,0.7,120,2,6,659,1316,1812,16,2,16,1,1,1,1
1578,1,1.9,1,8,1,18,0.9,158,5,13,916,1169,1826,12,4,18,1,1,1,2
2096,1,2.9,1,12,1,55,1.5,145,7,16,1111,1705,3033,16,6,12,1,1,1,3
548,0,1.2,0,0,0,9,0.3,84,1,7,585,884,514,10,2,7,0,0,0,0
1101,1,1.2,1,2,1,30,0.7,149,4,8,816,907,1174,6,5,12,1,1,1,1
2087,1,1.5,1,6,1,44,0.8,145,4,14,613,1598,2775,17,3,18,1,1,1,2
2165,1,2.4,1,10,1,57,0.8,157,6,18,1050,1509,3812,10,6,19,1,1,1,3
836,0,0.6,0,2,0,9,0.5,140,3,2,387,675,1156,12,2,5,0,1,0,0
1240,1,1.8,1,4,1,16,0.5,168,4,8,472,1176,1286,10,3,8,1,1,1,1
2110,1,2.4,1,6,1,35,0.7,183,4,12,1083,1453,2409,12,5,18,1,1,1,2
2986,1,2.5,1,12,1,36,1.1,199,6,13,1380,1894,3225,16,6,12,1,1,1,3
535,1,0.9,1,0,0,14,0.2,132,3,3,250,656,905,10,4,7,0,0,0,0
1348,1,1.2,1,4,0,18,0.6,136,2,9,677,914,1633,6,5,15,1,1,1,1
1948,1,1.9,1,6,1,29,0.6,141,4,9,664,1380,2851,11,5,15,1,1,1,2
3490,1,3.4,1,11,1,56,0.7,160,7,16,1031,1813,3589,16,5,14,1,1,1,3
996,0,0.6,0,2,0,6,0.2,149,2,0,524,829,1068,12,3,12,0,0,1,0
1409,1,1.1,1,3,0,29,0.5,179,2,7,525,910,1814,16,6,14,1,1,1,1
1723,1,2.2,1,5,1,24,0.8,158,4,12,1078,1527,1848,13,7,11,1,1,1,2
2164,1,2.4,1,10,1,55,1.0,166,7,15,1125,1432,3220,15,5,16,1,1,1,3
653,1,0.7,1,1,0,13,0.2,118,1,6,467,891,833,10,5,10,0,0,0,0
1147,1,1.5,1,4,0,29,0.7,164,2,7,742,1114,1654,7,5,11,1,1,1,1
1456,1,2.0,1,9,1,22,1.0,180,5,8,663,1113,1990,10,4,19,1,1,1,2
2857,1,2.6,1,11,1,60,1.3,170,6,18,1015,1555,3120,17,5,17,1,1,1,3
862,1,0.7,1,4,0,11,0.6,131,1,0,227,657,665,8,3,6,0,0,0,0
1157,1,1.4,1,3,1,24,0.7,153,3,9,476,851,1682,6,5,17,1,1,1,1
1702,1,1.6,1,8,1,29,1.0,149,5,14,886,1492,2966,13,3,11,1,1,1,2
2893,1,2.2,1,14,1,55,1.1,155,6,12,1251,1454,3049,16,5,16,1,1,1,3
544,0,0.7,1,0,0,7,0.2,94,3,0,457,414,1235,11,2,13,0,0,0,0
1250,1,2.0,1,2,0,24,0.6,161,2,7,622,897,1619,14,2,9,1,1,1,1
2091,1,1.7,1,8,1,44,0.8,192,5,8,849,1493,2307,10,3,18,1,1,1,2
3049,1,3.0,1,12,1,37,0.8,163,6,13,1120,1913,3108,13,7,14,1,1,1,3
848,0,1.0,0,2,0,13,0.3,90,1,2,403,516,1243,11,5,12,0,1,0,0
1437,1,1.8,1,6,0,11,0.8,165,4,4,457,905,1415,6,6,16,1,1,1,1
1721,1,2.0,1,7,1,32,0.9,140,5,8,745,1045,2322,13,3,15,1,1,1,2
3011,1,2.3,1,10,1,51,0.9,154,6,17,1296,1927,3348,15,4,13,1,1,1,3
952,0,1.4,0,3,0,6,0.4,103,3,7,150,614,872,6,2,5,0,0,0,0
1043,1,1.4,1,6,1,22,0.4,130,2,9,800,1252,1589,16,5,8,1,1,1,1
1701,1,1.7,1,12,1,29,0.6,162,4,13,713,1097,2604,11,6,10,1,1,1,2
2348,1,3.2,1,14,1,61,1.0,193,7,14,1007,1810,3057,13,7,15,1,1,1,3
920,0,1.1,1,4,0,7,0.4,104,1,7,166,764,632,11,4,7,0,0,1,0
1440,1,1.5,1,4,0,26,0.6,178,4,5,715,1038,1763,11,4,15,1,1,1,1
1934,1,1.8,1,10,1,42,0.9,143,4,12,707,1208,1829,14,7,12,1,1,1,2
2638,1,2.7,1,13,1,38,1.5,150,6,19,1206,1404,3070,16,6,19,1,1,1,3
803,0,1.0,0,1,0,15,0.5,109,3,5,370,815,1163,14,3,11,0,0,0,0
1561,1,1.8,1,1,0,23,0.8,175,3,6,748,1132,1000,7,6,13,1,1,1,1
1827,1,2.2,1,9,1,18,0.6,145,4,8,797,1590,2710,11,3,14,1,1,1,2
2467,1,2.6,1,12,1,52,1.4,155,7,15,1348,1762,4044,14,5,19,1,1,1,3
555,1,0.8,1,2,0,7,0.3,130,2,2,414,427,863,11,2,14,0,0,0,0
1109,1,1.2,1,3,1,19,0.6,167,4,6,795,1045,1111,13,5,10,1,1,1,1
1494,1,1.8,1,11,1,35,0.6,179,4,9,753,1302,2623,12,3,18,1,1,1,2
2481,1,2.7,1,13,1,41,1.0,184,6,17,1229,1442,3348,12,5,16,1,1,1,3
1074,0,1.0,1,3,0,5,0.3,112,1,4,500,854,490,11,5,10,0,1,1,0
1380,1,1.9,1,1,1,24,0.5,148,4,6,467,1132,1468,9,3,10,1,1,1,1
2005,1,2.0,1,8,1,28,0.7,173,4,14,939,1307,2772,14,3,18,1,1,1,2
3236,1,2.4,1,14,1,38,1.4,171,6,16,1364,1659,3333,16,7,16,1,1,1,3
1035,1,1.3,1,1,0,6,0.5,82,2,5,532,477,494,12,2,7,0,1,1,0
1185,1,1.5,1,2,0,21,0.4,163,2,7,461,829,1915,7,5,11,1,1,1,1
1749,1,2.0,1,8,1,43,1.0,157,4,14,617,1069,2726,8,5,19,1,1,1,2
2716,1,2.2,1,10,1,50,1.4,175,6,15,1055,1471,3049,14,6,19,1,1,1,3
782,1,1.5,0,1,0,12,0.2,84,2,2,171,408,523,10,5,14,0,0,0,0
1347,1,1.8,1,6,1,20,0.6,139,3,4,763,876,1362,7,5,13,1,1,1,1
1659,1,1.8,1,8,1,39,0.7,183,4,9,853,1385,2943,15,3,11,1,1,1,2
2680,1,3.5,1,14,1,38,1.2,169,7,16,1055,1487,3422,17,6,15,1,1,1,3
926,0,0.5,0,2,0,4,0.2,134,1,7,299,917,983,7,3,8,0,1,0,0
1093,1,1.5,1,1,1,21,0.4,165,4,8,503,959,1230,7,5,8,1,1,1,1
1897,1,2.1,1,8,1,32,0.8,140,4,11,623,1102,2429,13,6,17,1,1,1,2
2722,1,2.2,1,14,1,35,1.3,169,6,18,1086,1596,3784,11,4,17,1,1,1,3
582,0,1.0,1,2,0,7,0.4,100,1,1,470,587,882,10,2,11,0,0,1,0
1191,1,1.7,1,4,1,19,0.7,150,2,4,589,1098,1244,14,6,14,1,1,1,1
1688,1,2.1,1,8,1,45,0.7,133,4,10,1040,1084,2126,12,3,16,1,1,1,2
2012,1,2.4,1,10,1,55,0.7,176,7,17,1269,1449,3918,15,6,16,1,1,1,3
683,0,1.0,1,4,0,13,0.2,131,2,5,379,886,1252,13,2,12,0,0,0,0
1244,1,1.8,1,2,1,11,0.5,134,2,8,839,1019,1525,7,4,12,1,1,1,1
1738,1,2.5,1,10,1,20,0.7,152,4,13,920,1156,2350,11,4,14,1,1,1,2
2356,1,2.3,1,14,1,60,1.5,175,7,17,1156,1406,3761,17,4,17,1,1,1,3
527,0,0.5,1,3,0,7,0.2,96,3,1,312,679,530,8,5,12,0,0,0,0
1009,1,1.1,1,2,1,18,0.7,136,4,5,665,1279,1775,7,2,11,1,1,1,1
2156,1,1.7,1,8,1,45,0.9,150,5,13,701,1444,2422,13,4,12,1,1,1,2
2641,1,2.7,1,11,1,43,1.4,185,7,17,1172,1754,3853,18,6,13,1,1,1,3
827,1,1.4,1,3,0,9,0.6,135,1,2,255,685,815,10,4,12,0,0,0,0
1099,1,2.0,1,3,1,12,0.5,128,2,8,555,1229,1163,16,5,12,1,1,1,1
2194,1,1.9,1,7,1,39,0.8,187,4,13,1080,1132,1847,14,7,15,1,1,1,2
2429,1,3.3,1,14,1,54,1.3,174,7,15,1305,1746,3129,18,4,19,1,1,1,3
1057,0,0.9,0,0,0,4,0.5,129,2,6,457,800,1296,10,4,6,0,1,0,0
1547,1,2.1,1,5,1,9,0.7,150,2,7,737,1390,1760,7,5,13,1,1,1,1
1775,1,2.4,1,5,1,33,0.8,198,4,8,882,1300,2534,16,5,13,1,1,1,2
2492,1,2.8,1,13,1,48,1.5,187,7,19,1211,1967,3834,19,4,15,1,1,1,3
777,1,0.6,1,3,0,14,0.5,80,3,0,543,597,887,11,5,6,0,1,0,0
1295,1,1.5,1,1,1,9,0.6,125,2,4,897,1256,1733,6,4,17,1,1,1,1
2188,1,2.5,1,5,1,31,0.8,138,4,13,629,1589,2643,16,6,11,1,1,1,2
2123,1,2.4,1,12,1,34,1.2,163,6,17,1085,1645,3172,19,7,17,1,1,1,3
518,1,0.9,0,3,0,15,0.1,87,1,7,271,853,301,14,3,5,0,0,0,0
1461,1,1.0,1,6,1,31,0.6,122,2,6,677,837,1177,11,3,9,1,1,1,1
2056,1,2.5,1,12,1,34,0.7,177,5,9,750,1260,2363,11,4,18,1,1,1,2
3119,1,2.6,1,11,1,44,1.0,156,6,18,1295,1861,4040,18,6,15,1,1,1,3
787,0,0.7,0,4,0,14,0.1,132,2,4,582,695,715,8,2,12,0,0,0,0
1217,1,1.6,1,1,0,22,0.5,158,4,4,831,1166,1858,14,2,11,1,1,1,1
1735,1,2.3,1,7,1,27,0.7,191,5,12,775,1287,2069,17,4,17,1,1,1,2
3397,1,3.3,1,11,1,37,1.1,143,7,12,1232,1812,3833,11,5,13,1,1,1,3
772,1,1.0,0,2,0,6,0.4,146,3,2,552,831,512,6,3,5,0,0,0,0
1174,1,1.9,1,2,0,11,0.8,150,4,8,810,1068,1930,16,6,8,1,1,1,1
1417,1,2.0,1,6,1,33,0.8,130,4,10,1064,1438,2122,11,4,17,1,1,1,2
2400,1,3.0,1,10,1,48,1.3,185,7,12,1014,1876,3001,18,4,16,1,1,1,3
772,0,1.0,1,4,0,15,0.3,88,1,5,577,412,310,10,3,9,0,0,0,0
1468,1,2.0,1,4,1,21,0.7,178,3,6,640,1173,1771,10,6,14,1,1,1,1
2085,1,2.3,1,10,1,32,0.6,147,5,13,1084,1588,1953,8,5,18,1,1,1,2
2681,1,2.2,1,14,1,47,1.5,197,6,12,1106,1740,3468,17,6,16,1,1,1,3
911,0,1.0,1,0,0,7,0.4,122,2,7,206,846,514,9,4,6,0,0,0,0
1118,1,1.1,1,6,0,12,0.6,162,3,7,796,1013,1807,13,4,15,1,1,1,1
1890,1,1.7,1,6,1,17,1.0,172,5,13,1070,1335,2443,10,6,16,1,1,1,2
3034,1,2.2,1,14,1,44,1.3,178,6,19,1255,1844,3567,12,4,12,1,1,1,3
1066,1,0.6,1,0,0,7,0.2,146,3,4,284,570,1092,11,2,11,0,0,0,0
1018,1,1.8,1,6,0,26,0.8,120,3,6,848,962,1174,15,3,17,1,1,1,1
2175,1,2.2,1,8,1,40,0.6,173,4,13,604,1402,2078,15,4,15,1,1,1,2
2039,1,2.9,1,11,1,57,1.2,150,6,16,1360,1790,3938,16,7,15,1,1,1,3
759,1,1.5,0,3,0,7,0.2,118,1,3,293,984,681,5,3,8,0,1,0,0
1488,1,1.9,1,1,1,19,0.4,154,4,4,454,1161,1515,10,4,17,1,1,1,1
1945,1,2.2,1,7,1,21,1.0,166,5,11,1059,1166,2771,15,7,13,1,1,1,2
2522,1,2.5,1,11,1,43,1.3,182,7,16,1108,1459,4090,12,4,13,1,1,1,3
764,1,1.5,0,2,0,9,0.6,127,1,4,289,856,488,10,3,7,0,0,0,0
1357,1,2.2,1,4,1,8,0.5,139,3,4,860,1229,1615,8,3,14,1,1,1,1
1937,1,2.2,1,11,1,46,0.9,176,5,11,953,1205,2341,17,6,10,1,1,1,2
2869,1,3.0,1,12,1,50,1.3,167,6,18,1007,1744,3843,18,6,17,1,1,1,3
802,0,0.6,0,4,0,11,0.3,133,1,5,345,471,950,7,4,12,0,0,1,0
1545,1,1.1,1,2,1,10,0.7,147,4,4,541,1054,1319,9,5,12,1,1,1,1
1598,1,2.0,1,7,1,33,0.9,166,4,9,1073,1365,1998,17,4,11,1,1,1,2
3191,1,3.3,1,10,1,34,0.9,173,6,18,1165,1613,3208,19,6,15,1,1,1,3
659,1,1.3,1,0,0,5,0.1,104,1,4,237,729,535,5,5,8,0,1,1,0
1262,1,1.5,1,5,1,9,0.5,121,4,4,470,935,1133,8,6,12,1,1,1,1
2115,1,1.7,1,5,1,24,0.7,188,5,13,696,1398,2491,10,3,16,1,1,1,2
2166,1,2.6,1,11,1,59,0.9,169,7,17,1279,1498,3646,12,5,14,1,1,1,3
538,0,1.4,1,3,0,12,0.5,140,2,4,433,405,836,12,5,12,0,1,0,0
1195,1,1.6,1,4,0,31,0.6,167,2,7,624,1043,1771,6,2,10,1,1,1,1
1825,1,1.5,1,5,1,30,0.7,170,5,11,818,1310,2973,9,3,15,1,1,1,2
2255,1,3.3,1,13,1,59,0.9,140,6,18,1257,1493,4095,15,6,14,1,1,1,3
1001,0,1.1,0,3,0,15,0.3,140,2,2,341,437,936,11,5,8,0,0,0,0
1472,1,2.0,1,2,0,20,0.4,124,2,7,721,1187,1626,15,5,14,1,1,1,1
1418,1,2.5,1,7,1,43,0.7,167,4,11,746,1203,2052,8,7,19,1,1,1,2
3202,1,3.1,1,11,1,42,1.4,187,7,15,1133,1833,3889,19,4,16,1,1,1,3
1020,1,1.3,1,2,0,6,0.4,114,2,3,559,832,1036,10,2,5,0,0,1,0
1432,1,1.7,1,4,1,13,0.5,172,4,7,838,1127,1197,16,2,12,1,1,1,1
2160,1,1.9,1,6,1,18,0.8,178,5,9,794,1066,1971,12,6,13,1,1,1,2
2114,1,3.4,1,13,1,38,1.1,187,6,17,1017,1627,3124,10,6,16,1,1,1,3
763,1,1.3,1,2,0,10,0.4,81,3,0,315,899,1203,8,4,14,0,1,0,0
1046,1,1.0,1,2,0,14,0.7,158,4,6,643,1310,1281,8,5,11,1,1,1,1
2135,1,1.9,1,10,1,44,0.7,155,4,9,940,1155,2205,15,6,19,1,1,1,2
2539,1,3.5,1,10,1,42,0.9,143,6,17,1288,1488,3354,18,5,17,1,1,1,3
537,1,0.8,1,1,0,4,0.4,86,1,2,352,549,955,12,3,9,0,1,0,0
1462,1,1.4,1,4,1,9,0.8,150,2,7,881,971,1449,12,3,15,1,1,1,1
2013,1,2.0,1,11,1,35,0.6,188,4,10,956,1329,2017,15,7,12,1,1,1,2
3277,1,2.4,1,11,1,48,0.9,167,7,13,1098,1855,3347,12,6,16,1,1,1,3
587,0,0.6,1,1,0,7,0.3,83,2,7,205,748,1176,9,3,14,0,1,0,0
1573,1,1.2,1,2,1,16,0.5,132,3,5,691,803,1378,16,5,13,1,1,1,1
1527,1,2.2,1,6,1,40,0.7,137,5,14,669,1508,2926,14,5,12,1,1,1,2
2067,1,3.3,1,11,1,62,1.3,173,6,12,1151,1473,4048,16,7,12,1,1,1,3
